date,asset,open,high,low,close,adj_close,volume,source,asset_class,description
2019-06-24,NVDA,56.732429,57.620388,55.284218,56.163269,56.162946,13947745,sample,Equity,Semiconductor equity
2019-06-25,NVDA,56.171986,62.768743,52.074064,58.500919,58.500573,10611258,sample,Equity,Semiconductor equity
2019-06-26,NVDA,59.18701,61.986785,57.27153,60.043584,60.043219,7665140,sample,Equity,Semiconductor equity
2019-06-27,NVDA,60.528257,62.079594,58.628465,60.170636,60.170261,10976785,sample,Equity,Semiconductor equity
2019-06-28,NVDA,59.997489,62.728685,52.441359,54.94244,54.942089,14521170,sample,Equity,Semiconductor equity
2019-07-01,NVDA,55.011477,55.954163,53.148056,54.074689,54.074335,17993888,sample,Equity,Semiconductor equity
2019-07-02,NVDA,54.187733,55.14649,53.649603,54.604224,54.603858,14338333,sample,Equity,Semiconductor equity
2019-07-03,NVDA,54.901301,57.117358,49.232868,51.303711,51.303359,8589608,sample,Equity,Semiconductor equity
2019-07-04,NVDA,51.032872,53.201198,46.94948,49.032827,49.032483,11431521,sample,Equity,Semiconductor equity
2019-07-05,NVDA,48.322584,50.719089,46.523855,48.898907,48.898557,11899476,sample,Equity,Semiconductor equity
2019-07-08,NVDA,47.828378,49.851012,43.708654,45.638687,45.638352,13504224,sample,Equity,Semiconductor equity
2019-07-09,NVDA,46.024022,52.796883,43.630618,50.186991,50.186616,6559130,sample,Equity,Semiconductor equity
2019-07-10,NVDA,50.609387,52.669466,46.556442,48.531958,48.531587,6563377,sample,Equity,Semiconductor equity
2019-07-11,NVDA,48.755535,50.119791,44.472819,45.753061,45.752704,9459649,sample,Equity,Semiconductor equity
2019-07-12,NVDA,45.439335,56.923843,41.348785,52.222644,52.222229,12456549,sample,Equity,Semiconductor equity
2019-07-15,NVDA,52.517429,66.197029,48.307053,61.28384,61.283344,10520868,sample,Equity,Semiconductor equity
2019-07-16,NVDA,63.701476,71.859477,44.633045,51.188566,51.188144,7039781,sample,Equity,Semiconductor equity
2019-07-17,NVDA,52.648122,58.073761,38.350047,42.756285,42.755925,8011854,sample,Equity,Semiconductor equity
2019-07-18,NVDA,43.495513,45.635543,38.993767,41.011585,41.011234,7273222,sample,Equity,Semiconductor equity
2019-07-19,NVDA,42.027799,43.44494,39.16372,40.53037,40.530017,9079676,sample,Equity,Semiconductor equity
2019-07-22,NVDA,39.539564,42.797956,34.346891,37.431566,37.431235,7804224,sample,Equity,Semiconductor equity
2019-07-23,NVDA,37.25393,38.176344,34.849961,35.73476,35.734439,11637510,sample,Equity,Semiconductor equity
2019-07-24,NVDA,36.691999,44.693967,33.530975,41.148974,41.148598,12089024,sample,Equity,Semiconductor equity
2019-07-25,NVDA,40.820207,45.029162,39.015411,43.122571,43.12217,20793014,sample,Equity,Semiconductor equity
2019-07-26,NVDA,42.798326,43.446111,42.278382,42.924633,42.924227,9466558,sample,Equity,Semiconductor equity
2019-07-29,NVDA,43.287345,46.872673,41.950686,45.468657,45.468221,5331685,sample,Equity,Semiconductor equity
2019-07-30,NVDA,45.91694,50.700338,34.022192,37.978615,37.978245,3844110,sample,Equity,Semiconductor equity
2019-07-31,NVDA,38.360347,39.487094,36.398596,37.500075,37.499704,15270682,sample,Equity,Semiconductor equity
2019-08-01,NVDA,36.954317,40.761446,28.09575,31.322695,31.322381,11631050,sample,Equity,Semiconductor equity
2019-08-02,NVDA,30.975574,33.341466,29.589449,31.913375,31.913051,7649539,sample,Equity,Semiconductor equity
2019-08-05,NVDA,31.506887,32.486679,29.120476,30.055122,30.054812,10503383,sample,Equity,Semiconductor equity
2019-08-06,NVDA,29.808679,32.698447,23.646291,26.184741,26.184467,13065335,sample,Equity,Semiconductor equity
2019-08-07,NVDA,25.720419,26.590599,24.465781,25.322499,25.322231,5782330,sample,Equity,Semiconductor equity
2019-08-08,NVDA,25.232931,27.09126,24.144799,25.971288,25.971009,6555359,sample,Equity,Semiconductor equity
2019-08-09,NVDA,25.921201,28.141835,19.83463,21.693043,21.692807,11298398,sample,Equity,Semiconductor equity
2019-08-12,NVDA,21.858351,23.187557,20.62809,21.952025,21.951783,34344302,sample,Equity,Semiconductor equity
2019-08-13,NVDA,22.43192,24.217437,18.327722,19.912717,19.912495,3667954,sample,Equity,Semiconductor equity
2019-08-14,NVDA,19.407364,20.44646,19.181466,20.211206,20.210978,4214615,sample,Equity,Semiconductor equity
2019-08-15,NVDA,20.279722,21.296198,18.253621,19.21682,19.216601,7107258,sample,Equity,Semiconductor equity
2019-08-16,NVDA,19.099452,19.810151,17.734084,18.419481,18.419268,8136654,sample,Equity,Semiconductor equity
2019-08-19,NVDA,18.893781,19.544936,17.586087,18.213807,18.213594,10466088,sample,Equity,Semiconductor equity
2019-08-20,NVDA,18.72848,19.686599,16.922507,17.834913,17.834701,6445884,sample,Equity,Semiconductor equity
2019-08-21,NVDA,17.434462,17.989414,16.238899,16.77279,16.772589,9390553,sample,Equity,Semiconductor equity
2019-08-22,NVDA,16.620716,17.200651,15.383717,15.939897,15.939704,6693293,sample,Equity,Semiconductor equity
2019-08-23,NVDA,15.802132,16.150862,15.567317,15.91438,15.914185,5227155,sample,Equity,Semiconductor equity
2019-08-26,NVDA,15.738024,16.126356,15.4011,15.788355,15.788159,15055345,sample,Equity,Semiconductor equity
2019-08-27,NVDA,15.822066,16.232768,15.661893,16.070084,16.069883,7134349,sample,Equity,Semiconductor equity
2019-08-28,NVDA,16.165056,17.247339,13.59143,14.5667,14.566516,7518943,sample,Equity,Semiconductor equity
2019-08-29,NVDA,14.585149,16.756223,13.505114,15.600967,15.600768,7013001,sample,Equity,Semiconductor equity
2019-08-30,NVDA,15.516262,15.945497,14.4707,14.8824,14.882209,21136023,sample,Equity,Semiconductor equity
2019-09-02,NVDA,14.299524,15.620351,13.939319,15.236543,15.236345,4814006,sample,Equity,Semiconductor equity
2019-09-03,NVDA,15.074177,15.662618,13.49478,14.042967,14.042782,8735312,sample,Equity,Semiconductor equity
2019-09-04,NVDA,14.094559,14.522254,13.379678,13.798386,13.798203,9433679,sample,Equity,Semiconductor equity
2019-09-05,NVDA,13.706131,13.881082,13.27787,13.449545,13.449365,6874816,sample,Equity,Semiconductor equity
2019-09-06,NVDA,13.316126,14.506848,12.919186,14.086931,14.086741,9984529,sample,Equity,Semiconductor equity
2019-09-09,NVDA,14.046796,14.764732,12.032053,12.680138,12.679965,17020451,sample,Equity,Semiconductor equity
2019-09-10,NVDA,12.627571,12.702835,12.53427,12.609426,12.609252,11238071,sample,Equity,Semiconductor equity
2019-09-11,NVDA,12.576963,13.015389,11.477141,11.891678,11.891513,4998553,sample,Equity,Semiconductor equity
2019-09-12,NVDA,11.868482,12.125129,11.777765,12.033153,12.032984,7338103,sample,Equity,Semiconductor equity
2019-09-13,NVDA,12.139265,12.345968,11.432156,11.630191,11.630027,16120826,sample,Equity,Semiconductor equity
2019-09-16,NVDA,11.697048,12.076103,11.438239,11.814691,11.814523,6889996,sample,Equity,Semiconductor equity
2019-09-17,NVDA,11.830325,11.948496,11.575684,11.692479,11.692311,8975822,sample,Equity,Semiconductor equity
2019-09-18,NVDA,11.722454,11.983031,10.897212,11.144952,11.144791,8165151,sample,Equity,Semiconductor equity
2019-09-19,NVDA,11.103809,11.419599,10.82224,11.137184,11.137022,7415324,sample,Equity,Semiconductor equity
2019-09-20,NVDA,11.198392,11.553923,11.06614,11.419064,11.418897,4887427,sample,Equity,Semiconductor equity
2019-09-23,NVDA,11.45274,11.971627,9.885263,10.354386,10.354233,8248945,sample,Equity,Semiconductor equity
2019-09-24,NVDA,10.351511,10.872152,9.075165,9.555783,9.555641,9599948,sample,Equity,Semiconductor equity
2019-09-25,NVDA,9.672851,9.973157,9.522236,9.820247,9.820099,6271637,sample,Equity,Semiconductor equity
2019-09-26,NVDA,9.749913,10.293387,9.42305,9.959498,9.959347,14743017,sample,Equity,Semiconductor equity
2019-09-27,NVDA,9.91074,10.114775,9.490296,9.689782,9.689634,9921811,sample,Equity,Semiconductor equity
2019-09-30,NVDA,9.644836,10.434392,9.319032,10.093434,10.093279,11625185,sample,Equity,Semiconductor equity
2019-10-01,NVDA,9.965283,10.721377,9.702668,10.446091,10.44593,13494072,sample,Equity,Semiconductor equity
2019-10-02,NVDA,10.521144,11.085214,10.266537,10.823296,10.823127,5980429,sample,Equity,Semiconductor equity
2019-10-03,NVDA,10.69657,10.883844,10.367993,10.55275,10.552584,5114586,sample,Equity,Semiconductor equity
2019-10-04,NVDA,10.662423,10.867464,10.11232,10.310596,10.310434,7148925,sample,Equity,Semiconductor equity
2019-10-07,NVDA,10.265574,10.4319,10.219584,10.385373,10.385209,8531574,sample,Equity,Semiconductor equity
2019-10-08,NVDA,10.526789,12.979278,9.778126,12.117485,12.117291,5971285,sample,Equity,Semiconductor equity
2019-10-09,NVDA,12.096976,12.32171,11.990227,12.213929,12.213733,6375818,sample,Equity,Semiconductor equity
2019-10-10,NVDA,12.327621,12.724649,12.102608,12.496552,12.49635,7982115,sample,Equity,Semiconductor equity
2019-10-11,NVDA,12.282798,13.132335,12.040814,12.878612,12.878403,7791255,sample,Equity,Semiconductor equity
2019-10-14,NVDA,13.071314,13.82554,11.270108,11.960224,11.960028,8257016,sample,Equity,Semiconductor equity
2019-10-15,NVDA,11.911283,13.399339,11.379678,12.82687,12.826659,7312962,sample,Equity,Semiconductor equity
2019-10-16,NVDA,12.738088,14.491107,12.182427,13.885398,13.885168,9897002,sample,Equity,Semiconductor equity
2019-10-17,NVDA,14.148104,14.732186,12.558137,13.098905,13.098687,5991250,sample,Equity,Semiconductor equity
2019-10-18,NVDA,13.123478,14.22581,12.71543,13.796825,13.796594,5019919,sample,Equity,Semiconductor equity
2019-10-21,NVDA,13.940021,14.330854,12.942536,13.315871,13.315646,8572909,sample,Equity,Semiconductor equity
2019-10-22,NVDA,13.301362,13.736863,12.461394,12.883204,12.882986,6806859,sample,Equity,Semiconductor equity
2019-10-23,NVDA,12.966538,13.485967,12.748909,13.263357,13.263131,6739353,sample,Equity,Semiconductor equity
2019-10-24,NVDA,13.115538,14.848251,12.558196,14.242998,14.242754,7995916,sample,Equity,Semiconductor equity
2019-10-25,NVDA,14.15059,14.854999,12.311787,12.956768,12.956545,9856232,sample,Equity,Semiconductor equity
2019-10-28,NVDA,13.051596,13.468949,12.835373,13.249449,13.24922,9220558,sample,Equity,Semiconductor equity
2019-10-29,NVDA,13.051287,13.721226,12.015214,12.665342,12.665123,6648153,sample,Equity,Semiconductor equity
2019-10-30,NVDA,12.846062,13.451747,12.592602,13.191473,13.191243,9003521,sample,Equity,Semiconductor equity
2019-10-31,NVDA,13.212415,13.483181,12.833669,13.102176,13.101946,7495586,sample,Equity,Semiconductor equity
2019-11-01,NVDA,12.931246,13.259019,12.493063,12.817965,12.81774,7438694,sample,Equity,Semiconductor equity
2019-11-04,NVDA,12.963518,13.034118,12.864047,12.934489,12.934261,6634095,sample,Equity,Semiconductor equity
2019-11-05,NVDA,12.842996,13.168614,12.728417,13.052169,13.051937,9263504,sample,Equity,Semiconductor equity
2019-11-06,NVDA,13.094126,13.247981,12.584456,12.734081,12.733854,7401225,sample,Equity,Semiconductor equity
2019-11-07,NVDA,12.902337,13.332763,11.780379,12.18694,12.186722,4115627,sample,Equity,Semiconductor equity
2019-11-08,NVDA,12.252257,12.393141,11.919987,12.058644,12.058427,5640933,sample,Equity,Semiconductor equity
2019-11-11,NVDA,11.938551,12.995753,11.56529,12.601757,12.601529,8309383,sample,Equity,Semiconductor equity
2019-11-12,NVDA,12.478521,13.958246,11.868046,13.307229,13.306988,6069408,sample,Equity,Semiconductor equity
2019-11-13,NVDA,13.270232,16.315562,12.385815,15.296126,15.295847,4583126,sample,Equity,Semiconductor equity
2019-11-14,NVDA,15.224322,16.06358,13.900185,14.711154,14.710886,6545498,sample,Equity,Semiconductor equity
2019-11-15,NVDA,14.534849,16.333046,13.929901,15.680419,15.680132,6694490,sample,Equity,Semiconductor equity
2019-11-18,NVDA,15.511619,15.707904,15.197405,15.392178,15.391895,5724329,sample,Equity,Semiconductor equity
2019-11-19,NVDA,15.278463,16.493018,14.757378,15.949062,15.948767,6276649,sample,Equity,Semiconductor equity
2019-11-20,NVDA,16.060112,16.691675,14.592993,15.190353,15.190072,5787030,sample,Equity,Semiconductor equity
2019-11-21,NVDA,15.05771,15.993625,14.699042,15.621527,15.621237,6498911,sample,Equity,Semiconductor equity
2019-11-22,NVDA,15.555705,16.027038,15.22775,15.696123,15.69583,10207952,sample,Equity,Semiconductor equity
2019-11-25,NVDA,15.76388,16.052744,15.564298,15.852046,15.851749,8116289,sample,Equity,Semiconductor equity
2019-11-26,NVDA,15.885345,17.416964,15.088687,16.585208,16.584897,8507764,sample,Equity,Semiconductor equity
2019-11-27,NVDA,16.493521,16.570078,16.450839,16.527309,16.526998,7408550,sample,Equity,Semiconductor equity
2019-11-28,NVDA,16.52459,16.869525,15.567643,15.89953,15.89923,7648642,sample,Equity,Semiconductor equity
2019-11-29,NVDA,16.147049,16.614571,14.975829,15.422369,15.422077,6477903,sample,Equity,Semiconductor equity
2019-12-02,NVDA,15.437026,15.524324,15.274371,15.361241,15.360949,15513173,sample,Equity,Semiconductor equity
2019-12-03,NVDA,15.250851,15.689589,14.731639,15.167993,15.167705,6058791,sample,Equity,Semiconductor equity
2019-12-04,NVDA,15.089959,15.959828,14.754195,15.612438,15.61214,6559789,sample,Equity,Semiconductor equity
2019-12-05,NVDA,15.438938,15.855036,15.230192,15.643523,15.643224,7257953,sample,Equity,Semiconductor equity
2019-12-06,NVDA,15.556972,16.732536,15.162598,16.318849,16.318536,9866990,sample,Equity,Semiconductor equity
2019-12-09,NVDA,16.108093,17.145315,15.823328,16.847478,16.847154,9689451,sample,Equity,Semiconductor equity
2019-12-10,NVDA,16.877499,17.118813,16.50314,16.742524,16.742201,7003286,sample,Equity,Semiconductor equity
2019-12-11,NVDA,16.893747,19.814479,15.769523,18.578163,18.577804,8644134,sample,Equity,Semiconductor equity
2019-12-12,NVDA,18.244968,19.846289,17.531395,19.099302,19.098932,6098830,sample,Equity,Semiconductor equity
2019-12-13,NVDA,19.224864,19.73456,17.939746,18.428323,18.427966,7693406,sample,Equity,Semiconductor equity
2019-12-16,NVDA,18.365719,19.916259,14.19436,15.503233,15.502932,8180901,sample,Equity,Semiconductor equity
2019-12-17,NVDA,15.530987,15.600794,15.38982,15.459304,15.459003,10779388,sample,Equity,Semiconductor equity
2019-12-18,NVDA,15.756506,16.233941,15.405814,15.880489,15.880179,7234999,sample,Equity,Semiconductor equity
2019-12-19,NVDA,15.732372,18.043127,15.088461,17.333675,17.333336,7310351,sample,Equity,Semiconductor equity
2019-12-20,NVDA,17.196557,20.777108,16.133966,19.567983,19.5676,8229614,sample,Equity,Semiconductor equity
2019-12-23,NVDA,19.122197,22.913464,18.075822,21.72468,21.724253,7384845,sample,Equity,Semiconductor equity
2019-12-24,NVDA,21.329225,23.279469,16.486794,18.145978,18.145621,7481461,sample,Equity,Semiconductor equity
2019-12-25,NVDA,18.131932,21.432099,17.057994,20.233676,20.233278,6207777,sample,Equity,Semiconductor equity
2019-12-26,NVDA,19.697113,21.204169,16.122164,17.457895,17.457551,7696976,sample,Equity,Semiconductor equity
2019-12-27,NVDA,17.880763,19.317693,14.759711,16.049475,16.049158,5696570,sample,Equity,Semiconductor equity
2019-12-30,NVDA,16.381352,19.300348,15.022419,17.821911,17.821559,8100578,sample,Equity,Semiconductor equity
2019-12-31,NVDA,18.243789,18.666612,17.882019,18.303654,18.303292,4802636,sample,Equity,Semiconductor equity
2020-01-01,NVDA,18.256034,21.492995,17.240621,20.360528,20.360125,5178312,sample,Equity,Semiconductor equity
2020-01-02,NVDA,19.877999,22.510363,19.126674,21.69053,21.690099,6851491,sample,Equity,Semiconductor equity
2020-01-03,NVDA,21.587432,22.011901,21.247515,21.670673,21.670243,6555091,sample,Equity,Semiconductor equity
2020-01-06,NVDA,22.111455,23.139506,20.791366,21.805177,21.804743,9026498,sample,Equity,Semiconductor equity
2020-01-07,NVDA,21.942121,22.920204,21.115405,22.087992,22.087552,7811105,sample,Equity,Semiconductor equity
2020-01-08,NVDA,21.847059,22.505737,20.723624,21.367855,21.36743,4600368,sample,Equity,Semiconductor equity
2020-01-09,NVDA,21.463871,23.828727,20.357581,22.660747,22.660296,7027003,sample,Equity,Semiconductor equity
2020-01-10,NVDA,22.794707,23.563054,20.666366,21.387272,21.386845,7380171,sample,Equity,Semiconductor equity
2020-01-13,NVDA,20.979306,22.112878,19.968908,21.096821,21.0964,5919078,sample,Equity,Semiconductor equity
2020-01-14,NVDA,21.406382,23.159861,20.631711,22.351005,22.350559,4139248,sample,Equity,Semiconductor equity
2020-01-15,NVDA,22.440499,22.730654,21.848017,22.134212,22.13377,4204169,sample,Equity,Semiconductor equity
2020-01-16,NVDA,22.518597,23.107008,22.069247,22.654937,22.654485,4656641,sample,Equity,Semiconductor equity
2020-01-17,NVDA,22.675288,22.895637,22.170344,22.387901,22.387453,8304908,sample,Equity,Semiconductor equity
2020-01-20,NVDA,22.036401,22.516927,21.365632,21.841917,21.84148,9927973,sample,Equity,Semiconductor equity
2020-01-21,NVDA,21.671577,22.802707,20.925656,22.043969,22.043528,8665359,sample,Equity,Semiconductor equity
2020-01-22,NVDA,22.263554,22.98323,20.352367,21.032241,21.03182,8774742,sample,Equity,Semiconductor equity
2020-01-23,NVDA,21.166571,21.655565,19.874227,20.344223,20.343817,3804738,sample,Equity,Semiconductor equity
2020-01-24,NVDA,20.221839,21.888337,19.645779,21.282074,21.281649,13249239,sample,Equity,Semiconductor equity
2020-01-27,NVDA,21.505225,22.549331,20.790334,21.823848,21.823412,4902567,sample,Equity,Semiconductor equity
2020-01-28,NVDA,21.726138,22.976821,21.139616,22.372841,22.372393,12587176,sample,Equity,Semiconductor equity
2020-01-29,NVDA,22.181365,23.08952,20.173113,21.034305,21.033884,8186412,sample,Equity,Semiconductor equity
2020-01-30,NVDA,21.175253,22.908821,20.04902,21.751917,21.751483,6712645,sample,Equity,Semiconductor equity
2020-01-31,NVDA,21.951117,27.294422,20.246389,25.327484,25.326978,7620894,sample,Equity,Semiconductor equity
2020-02-03,NVDA,25.583477,26.232704,24.027093,24.6527,24.652208,9892561,sample,Equity,Semiconductor equity
2020-02-04,NVDA,25.303698,25.980325,23.10378,23.738555,23.738081,8098684,sample,Equity,Semiconductor equity
2020-02-05,NVDA,23.55239,27.549233,22.350511,26.211653,26.21113,13302058,sample,Equity,Semiconductor equity
2020-02-06,NVDA,25.826323,26.862669,23.263672,24.236211,24.235728,4862646,sample,Equity,Semiconductor equity
2020-02-07,NVDA,24.028502,28.176882,22.455437,26.445579,26.445052,5178239,sample,Equity,Semiconductor equity
2020-02-10,NVDA,26.473787,27.556553,25.015323,26.082067,26.081548,5570391,sample,Equity,Semiconductor equity
2020-02-11,NVDA,25.994777,26.584785,25.629398,26.216293,26.215772,8943910,sample,Equity,Semiconductor equity
2020-02-12,NVDA,25.96747,26.247217,25.882511,26.161623,26.161103,6572990,sample,Equity,Semiconductor equity
2020-02-13,NVDA,26.605342,27.496613,25.760439,26.650283,26.649754,4158556,sample,Equity,Semiconductor equity
2020-02-14,NVDA,26.427705,26.90296,25.628335,26.097655,26.097137,6951627,sample,Equity,Semiconductor equity
